,close,Search Trends,DayOfWeek
2020-06-01 07:00:00,,10.0,23
2020-06-01 08:00:00,,6.0,23
2020-06-01 09:00:00,857.08,6.0,23
2020-06-01 10:00:00,846.88,8.0,23
2020-06-01 11:00:00,851.905,17.0,23
2020-06-01 12:00:00,849.05,29.0,23
2020-06-01 13:00:00,852.36,38.0,23
2020-06-01 14:00:00,846.675,48.0,23
2020-06-01 15:00:00,842.81,52.0,23
2020-06-01 16:00:00,,57.0,23
2020-06-01 17:00:00,,58.0,23
2020-06-01 18:00:00,,62.0,23
2020-06-01 19:00:00,,63.0,23
2020-06-01 20:00:00,,67.0,23
2020-06-01 21:00:00,,79.0,23
2020-06-01 22:00:00,,94.0,23
2020-06-01 23:00:00,,98.0,23
2020-06-02 00:00:00,,99.0,23
2020-06-02 01:00:00,,90.0,23
2020-06-02 02:00:00,,83.0,23
2020-06-02 03:00:00,,68.0,23
2020-06-02 04:00:00,,47.0,23
2020-06-02 05:00:00,,27.0,23
2020-06-02 06:00:00,,15.0,23
2020-06-02 07:00:00,,9.0,23
2020-06-02 08:00:00,,6.0,23
2020-06-02 09:00:00,854.99,7.0,23
2020-06-02 10:00:00,855.14,10.0,23
2020-06-02 11:00:00,854.855,19.0,23
2020-06-02 12:00:00,854.46,29.0,23
2020-06-02 13:00:00,860.9,39.0,23
2020-06-02 14:00:00,859.6,46.0,23
2020-06-02 15:00:00,859.26,51.0,23
2020-06-02 16:00:00,,55.0,23
2020-06-02 17:00:00,,57.0,23
2020-06-02 18:00:00,,59.0,23
2020-06-02 19:00:00,,62.0,23
2020-06-02 20:00:00,,66.0,23
2020-06-02 21:00:00,,78.0,23
2020-06-02 22:00:00,,92.0,23
2020-06-02 23:00:00,,99.0,23
2020-06-03 00:00:00,,91.0,23
2020-06-03 01:00:00,,87.0,23
2020-06-03 02:00:00,,82.0,23
2020-06-03 03:00:00,,66.0,23
2020-06-03 04:00:00,,46.0,23
2020-06-03 05:00:00,,28.0,23
2020-06-03 06:00:00,,15.0,23
2020-06-03 07:00:00,,10.0,23
2020-06-03 08:00:00,,7.0,23
2020-06-03 09:00:00,872.99,7.0,23
2020-06-03 10:00:00,869.3,11.0,23
2020-06-03 11:00:00,867.55,18.0,23
2020-06-03 12:00:00,859.55,29.0,23
2020-06-03 13:00:00,853.145,39.0,23
2020-06-03 14:00:00,853.77,46.0,23
2020-06-03 15:00:00,852.9,51.0,23
2020-06-03 16:00:00,,55.0,23
2020-06-03 17:00:00,,57.0,23
2020-06-03 18:00:00,,61.0,23
2020-06-03 19:00:00,,62.0,23
2020-06-03 20:00:00,,68.0,23
2020-06-03 21:00:00,,79.0,23
2020-06-03 22:00:00,,93.0,23
2020-06-03 23:00:00,,97.0,23
2020-06-04 00:00:00,,92.0,23
2020-06-04 01:00:00,,87.0,23
2020-06-04 02:00:00,,80.0,23
2020-06-04 03:00:00,,65.0,23
2020-06-04 04:00:00,,45.0,23
2020-06-04 05:00:00,,30.0,23
2020-06-04 06:00:00,,16.0,23
2020-06-04 07:00:00,,9.0,23
2020-06-04 08:00:00,,7.0,23
2020-06-04 09:00:00,874.26,7.0,23
2020-06-04 10:00:00,867.81,11.0,23
2020-06-04 11:00:00,863.755,18.0,23
2020-06-04 12:00:00,855.44,29.0,23
2020-06-04 13:00:00,853.15,38.0,23
2020-06-04 14:00:00,846.805,46.0,23
2020-06-04 15:00:00,840.05,52.0,23
2020-06-04 16:00:00,,55.0,23
2020-06-04 17:00:00,,57.0,23
2020-06-04 18:00:00,,58.0,23
2020-06-04 19:00:00,,62.0,23
2020-06-04 20:00:00,,66.0,23
2020-06-04 21:00:00,,77.0,23
2020-06-04 22:00:00,,91.0,23
2020-06-04 23:00:00,,92.0,23
2020-06-05 00:00:00,,89.0,23
2020-06-05 01:00:00,,86.0,23
2020-06-05 02:00:00,,78.0,23
2020-06-05 03:00:00,,65.0,23
2020-06-05 04:00:00,,46.0,23
2020-06-05 05:00:00,,28.0,23
2020-06-05 06:00:00,,16.0,23
2020-06-05 07:00:00,,10.0,23
2020-06-05 08:00:00,,7.0,23
2020-06-05 09:00:00,856.9,6.0,23
2020-06-05 10:00:00,853.48,11.0,23
2020-06-05 11:00:00,861.41,18.0,23
2020-06-05 12:00:00,867.02,29.0,23
2020-06-05 13:00:00,866.79,39.0,23
2020-06-05 14:00:00,867.48,47.0,23
2020-06-05 15:00:00,865.44,50.0,23
2020-06-05 16:00:00,,53.0,23
2020-06-05 17:00:00,,56.0,23
2020-06-05 18:00:00,,57.0,23
2020-06-05 19:00:00,,61.0,23
2020-06-05 20:00:00,,66.0,23
2020-06-05 21:00:00,,73.0,23
2020-06-05 22:00:00,,82.0,23
2020-06-05 23:00:00,,90.0,23
2020-06-06 00:00:00,,89.0,23
2020-06-06 01:00:00,,81.0,23
2020-06-06 02:00:00,,78.0,23
2020-06-06 03:00:00,,64.0,23
2020-06-06 04:00:00,,51.0,23
2020-06-06 05:00:00,,30.0,23
2020-06-06 06:00:00,,19.0,23
2020-06-06 07:00:00,,11.0,23
2020-06-06 08:00:00,,8.0,23
2020-06-06 09:00:00,,7.0,23
2020-06-06 10:00:00,,10.0,23
2020-06-06 11:00:00,,17.0,23
2020-06-06 12:00:00,,27.0,23
2020-06-06 13:00:00,,36.0,23
2020-06-06 14:00:00,,45.0,23
2020-06-06 15:00:00,,49.0,23
2020-06-06 16:00:00,,53.0,23
2020-06-06 17:00:00,,56.0,23
2020-06-06 18:00:00,,59.0,23
2020-06-06 19:00:00,,61.0,23
2020-06-06 20:00:00,,62.0,23
2020-06-06 21:00:00,,72.0,23
2020-06-06 22:00:00,,87.0,23
2020-06-06 23:00:00,,96.0,23
2020-06-07 00:00:00,,87.0,23
2020-06-07 01:00:00,,84.0,23
2020-06-07 02:00:00,,75.0,23
2020-06-07 03:00:00,,67.0,23
2020-06-07 04:00:00,,52.0,23
2020-06-07 05:00:00,,34.0,23
2020-06-07 06:00:00,,21.0,23
2020-06-07 07:00:00,,12.0,23
2020-06-07 08:00:00,,8.0,23
2020-06-07 09:00:00,,6.0,23
2020-06-07 10:00:00,,8.0,23
2020-06-07 11:00:00,,12.0,23
2020-06-07 12:00:00,,21.0,23
2020-06-07 13:00:00,,32.0,23
2020-06-07 14:00:00,,39.0,23
2020-06-07 15:00:00,,47.0,23
2020-06-07 16:00:00,,49.0,23
2020-06-07 17:00:00,,53.0,23
2020-06-07 18:00:00,,55.0,23
2020-06-07 19:00:00,,57.0,23
2020-06-07 20:00:00,,64.0,23
2020-06-07 21:00:00,,77.0,23
2020-06-07 22:00:00,,90.0,23
2020-06-07 23:00:00,,100.0,23
2020-06-08 00:00:00,,93.0,24
2020-06-08 01:00:00,,85.0,24
2020-06-08 02:00:00,,82.0,24
2020-06-08 03:00:00,,66.0,24
2020-06-08 04:00:00,,47.0,24
2020-06-08 05:00:00,,28.0,24
2020-06-08 06:00:00,,17.0,24
2020-06-08 07:00:00,,9.0,24
2020-06-08 08:00:00,,7.0,24
2020-06-08 09:00:00,852.795,7.0,24
2020-06-08 10:00:00,857.075,9.0,24
2020-06-08 11:00:00,841.98,18.0,24
2020-06-08 12:00:00,845.53,28.0,24
2020-06-08 13:00:00,846.85,40.0,24
2020-06-08 14:00:00,848.36,49.0,24
2020-06-08 15:00:00,858.65,55.0,24
2020-06-08 16:00:00,,58.0,24
2020-06-08 17:00:00,,61.0,24
2020-06-08 18:00:00,,63.0,24
2020-06-08 19:00:00,,63.0,24
2020-06-08 20:00:00,,69.0,24
2020-06-08 21:00:00,,80.0,24
2020-06-08 22:00:00,,93.0,24
2020-06-08 23:00:00,,98.0,24
2020-06-09 00:00:00,,96.0,24
2020-06-09 01:00:00,,87.0,24
2020-06-09 02:00:00,,83.0,24
2020-06-09 03:00:00,,64.0,24
2020-06-09 04:00:00,,46.0,24
2020-06-09 05:00:00,,28.0,24
2020-06-09 06:00:00,,15.0,24
2020-06-09 07:00:00,,9.0,24
2020-06-09 08:00:00,,7.0,24
2020-06-09 09:00:00,869.45,7.0,24
2020-06-09 10:00:00,869.39,10.0,24
2020-06-09 11:00:00,864.81,18.0,24
2020-06-09 12:00:00,871.275,29.0,24
2020-06-09 13:00:00,874.81,38.0,24
2020-06-09 14:00:00,868.215,46.0,24
2020-06-09 15:00:00,866.81,51.0,24
2020-06-09 16:00:00,,53.0,24
2020-06-09 17:00:00,,56.0,24
2020-06-09 18:00:00,,58.0,24
2020-06-09 19:00:00,,61.0,24
2020-06-09 20:00:00,,67.0,24
2020-06-09 21:00:00,,76.0,24
2020-06-09 22:00:00,,93.0,24
2020-06-09 23:00:00,,96.0,24
2020-06-10 00:00:00,,93.0,24
2020-06-10 01:00:00,,90.0,24
2020-06-10 02:00:00,,82.0,24
2020-06-10 03:00:00,,67.0,24
2020-06-10 04:00:00,,46.0,24
2020-06-10 05:00:00,,28.0,24
2020-06-10 06:00:00,,15.0,24
2020-06-10 07:00:00,,10.0,24
2020-06-10 08:00:00,,7.0,24
2020-06-10 09:00:00,870.76,7.0,24
2020-06-10 10:00:00,870.84,11.0,24
2020-06-10 11:00:00,881.24,19.0,24
2020-06-10 12:00:00,877.86,30.0,24
2020-06-10 13:00:00,880.1,41.0,24
2020-06-10 14:00:00,886.06,48.0,24
2020-06-10 15:00:00,887.7,53.0,24
2020-06-10 16:00:00,,56.0,24
2020-06-10 17:00:00,,59.0,24
2020-06-10 18:00:00,,59.0,24
2020-06-10 19:00:00,,64.0,24
2020-06-10 20:00:00,,67.0,24
2020-06-10 21:00:00,,79.0,24
2020-06-10 22:00:00,,96.0,24
2020-06-10 23:00:00,,99.0,24
2020-06-11 00:00:00,,96.0,24
2020-06-11 01:00:00,,92.0,24
2020-06-11 02:00:00,,86.0,24
2020-06-11 03:00:00,,67.0,24
2020-06-11 04:00:00,,49.0,24
2020-06-11 05:00:00,,28.0,24
2020-06-11 06:00:00,,15.0,24
2020-06-11 07:00:00,,10.0,24
2020-06-11 08:00:00,,6.0,24
2020-06-11 09:00:00,870.85,8.0,24
2020-06-11 10:00:00,876.075,11.0,24
2020-06-11 11:00:00,869.97,19.0,24
2020-06-11 12:00:00,856.315,33.0,24
2020-06-11 13:00:00,861.92,42.0,24
2020-06-11 14:00:00,855.97,49.0,24
2020-06-11 15:00:00,856.445,54.0,24
2020-06-11 16:00:00,,55.0,24
2020-06-11 17:00:00,,60.0,24
2020-06-11 18:00:00,,62.0,24
2020-06-11 19:00:00,,66.0,24
2020-06-11 20:00:00,,69.0,24
2020-06-11 21:00:00,,80.0,24
2020-06-11 22:00:00,,95.0,24
2020-06-11 23:00:00,,99.0,24
2020-06-12 00:00:00,,99.0,24
2020-06-12 01:00:00,,92.0,24
2020-06-12 02:00:00,,84.0,24
2020-06-12 03:00:00,,68.0,24
2020-06-12 04:00:00,,48.0,24
2020-06-12 05:00:00,,30.0,24
2020-06-12 06:00:00,,15.0,24
2020-06-12 07:00:00,,10.0,24
2020-06-12 08:00:00,,7.0,24
2020-06-12 09:00:00,880.0,8.0,24
2020-06-12 10:00:00,878.54,11.0,24
2020-06-12 11:00:00,886.27,21.0,24
2020-06-12 12:00:00,888.045,33.0,24
2020-06-12 13:00:00,871.8,43.0,24
2020-06-12 14:00:00,886.205,50.0,24
2020-06-12 15:00:00,896.1,55.0,24
2020-06-12 16:00:00,,58.0,24
2020-06-12 17:00:00,,59.0,24
2020-06-12 18:00:00,,60.0,24
2020-06-12 19:00:00,,63.0,24
2020-06-12 20:00:00,,64.0,24
2020-06-12 21:00:00,,75.0,24
2020-06-12 22:00:00,,87.0,24
2020-06-12 23:00:00,,92.0,24
2020-06-13 00:00:00,,94.0,24
2020-06-13 01:00:00,,88.0,24
2020-06-13 02:00:00,,79.0,24
2020-06-13 03:00:00,,69.0,24
2020-06-13 04:00:00,,50.0,24
2020-06-13 05:00:00,,33.0,24
2020-06-13 06:00:00,,19.0,24
2020-06-13 07:00:00,,12.0,24
2020-06-13 08:00:00,,8.0,24
2020-06-13 09:00:00,,7.0,24
2020-06-13 10:00:00,,10.0,24
2020-06-13 11:00:00,,17.0,24
2020-06-13 12:00:00,,27.0,24
2020-06-13 13:00:00,,38.0,24
2020-06-13 14:00:00,,45.0,24
2020-06-13 15:00:00,,50.0,24
2020-06-13 16:00:00,,53.0,24
2020-06-13 17:00:00,,57.0,24
2020-06-13 18:00:00,,57.0,24
2020-06-13 19:00:00,,61.0,24
2020-06-13 20:00:00,,62.0,24
2020-06-13 21:00:00,,73.0,24
2020-06-13 22:00:00,,87.0,24
2020-06-13 23:00:00,,90.0,24
2020-06-14 00:00:00,,89.0,24
2020-06-14 01:00:00,,86.0,24
2020-06-14 02:00:00,,80.0,24
2020-06-14 03:00:00,,67.0,24
2020-06-14 04:00:00,,53.0,24
2020-06-14 05:00:00,,33.0,24
2020-06-14 06:00:00,,20.0,24
2020-06-14 07:00:00,,12.0,24
2020-06-14 08:00:00,,8.0,24
2020-06-14 09:00:00,,6.0,24
2020-06-14 10:00:00,,7.0,24
2020-06-14 11:00:00,,12.0,24
2020-06-14 12:00:00,,21.0,24
2020-06-14 13:00:00,,30.0,24
2020-06-14 14:00:00,,38.0,24
2020-06-14 15:00:00,,43.0,24
2020-06-14 16:00:00,,48.0,24
2020-06-14 17:00:00,,51.0,24
2020-06-14 18:00:00,,54.0,24
2020-06-14 19:00:00,,56.0,24
2020-06-14 20:00:00,,61.0,24
2020-06-14 21:00:00,,75.0,24
2020-06-14 22:00:00,,92.0,24
2020-06-14 23:00:00,,96.0,24
2020-06-15 00:00:00,,97.0,25
2020-06-15 01:00:00,,86.0,25
2020-06-15 02:00:00,,79.0,25
2020-06-15 03:00:00,,68.0,25
2020-06-15 04:00:00,,46.0,25
2020-06-15 05:00:00,,29.0,25
2020-06-15 06:00:00,,15.0,25
2020-06-15 07:00:00,,10.0,25
2020-06-15 08:00:00,,6.0,25
2020-06-15 09:00:00,903.345,6.0,25
2020-06-15 10:00:00,911.56,8.0,25
2020-06-15 11:00:00,916.83,14.0,25
2020-06-15 12:00:00,919.29,22.0,25
2020-06-15 13:00:00,928.03,34.0,25
2020-06-15 14:00:00,928.52,43.0,25
2020-06-15 15:00:00,923.85,48.0,25
2020-06-15 16:00:00,,54.0,25
2020-06-15 17:00:00,,56.0,25
2020-06-15 18:00:00,,56.0,25
2020-06-15 19:00:00,,61.0,25
2020-06-15 20:00:00,,68.0,25
2020-06-15 21:00:00,,80.0,25
2020-06-15 22:00:00,,93.0,25
2020-06-15 23:00:00,,100.0,25
2020-06-16 00:00:00,,99.0,25
2020-06-16 01:00:00,,93.0,25
2020-06-16 02:00:00,,86.0,25
2020-06-16 03:00:00,,69.0,25
2020-06-16 04:00:00,,48.0,25
2020-06-16 05:00:00,,27.0,25
2020-06-16 06:00:00,,15.0,25
2020-06-16 07:00:00,,9.0,25
2020-06-16 08:00:00,,7.0,25
2020-06-16 09:00:00,950.99,7.0,25
2020-06-16 10:00:00,928.59,10.0,25
2020-06-16 11:00:00,953.155,18.0,25
2020-06-16 12:00:00,950.94,29.0,25
2020-06-16 13:00:00,944.3,40.0,25
2020-06-16 14:00:00,949.38,49.0,25
2020-06-16 15:00:00,949.54,53.0,25
2020-06-16 16:00:00,,57.0,25
2020-06-16 17:00:00,,62.0,25
2020-06-16 18:00:00,,61.0,25
2020-06-16 19:00:00,,62.0,25
2020-06-16 20:00:00,,67.0,25
2020-06-16 21:00:00,,78.0,25
2020-06-16 22:00:00,,92.0,25
2020-06-16 23:00:00,,97.0,25
2020-06-17 00:00:00,,95.0,25
2020-06-17 01:00:00,,94.0,25
2020-06-17 02:00:00,,86.0,25
2020-06-17 03:00:00,,70.0,25
2020-06-17 04:00:00,,48.0,25
2020-06-17 05:00:00,,28.0,25
2020-06-17 06:00:00,,16.0,25
2020-06-17 07:00:00,,10.0,25
2020-06-17 08:00:00,,7.0,25
2020-06-17 09:00:00,955.05,7.0,25
2020-06-17 10:00:00,944.5,11.0,25
2020-06-17 11:00:00,941.26,19.0,25
2020-06-17 12:00:00,936.91,31.0,25
2020-06-17 13:00:00,937.45,41.0,25
2020-06-17 14:00:00,931.7,50.0,25
2020-06-17 15:00:00,935.22,55.0,25
2020-06-17 16:00:00,,57.0,25
2020-06-17 17:00:00,,60.0,25
2020-06-17 18:00:00,,60.0,25
2020-06-17 19:00:00,,63.0,25
2020-06-17 20:00:00,,67.0,25
2020-06-17 21:00:00,,79.0,25
2020-06-17 22:00:00,,92.0,25
2020-06-17 23:00:00,,100.0,25
2020-06-18 00:00:00,,97.0,25
2020-06-18 01:00:00,,93.0,25
2020-06-18 02:00:00,,87.0,25
2020-06-18 03:00:00,,70.0,25
2020-06-18 04:00:00,,50.0,25
2020-06-18 05:00:00,,29.0,25
2020-06-18 06:00:00,,15.0,25
2020-06-18 07:00:00,,9.0,25
2020-06-18 08:00:00,,7.0,25
2020-06-18 09:00:00,932.135,7.0,25
2020-06-18 10:00:00,931.205,11.0,25
2020-06-18 11:00:00,925.135,20.0,25
2020-06-18 12:00:00,926.425,33.0,25
2020-06-18 13:00:00,929.56,42.0,25
2020-06-18 14:00:00,926.34,49.0,25
2020-06-18 15:00:00,925.0,58.0,25
2020-06-18 16:00:00,,61.0,25
2020-06-18 17:00:00,,64.0,25
2020-06-18 18:00:00,,64.0,25
2020-06-18 19:00:00,,68.0,25
2020-06-18 20:00:00,,72.0,25
2020-06-18 21:00:00,,81.0,25
2020-06-18 22:00:00,,97.0,25
2020-06-18 23:00:00,,100.0,25
2020-06-19 00:00:00,,97.0,25
2020-06-19 01:00:00,,95.0,25
2020-06-19 02:00:00,,90.0,25
2020-06-19 03:00:00,,71.0,25
2020-06-19 04:00:00,,52.0,25
2020-06-19 05:00:00,,36.0,25
2020-06-19 06:00:00,,18.0,25
2020-06-19 07:00:00,,10.0,25
2020-06-19 08:00:00,,8.0,25
2020-06-19 09:00:00,931.7,8.0,25
2020-06-19 10:00:00,938.355,13.0,25
2020-06-19 11:00:00,947.09,24.0,25
2020-06-19 12:00:00,946.815,40.0,25
2020-06-19 13:00:00,954.89,50.0,25
2020-06-19 14:00:00,960.68,56.0,25
2020-06-19 15:00:00,952.36,62.0,25
2020-06-19 16:00:00,,62.0,25
2020-06-19 17:00:00,,66.0,25
2020-06-19 18:00:00,,68.0,25
2020-06-19 19:00:00,,67.0,25
2020-06-19 20:00:00,,69.0,25
2020-06-19 21:00:00,,78.0,25
2020-06-19 22:00:00,,89.0,25
2020-06-19 23:00:00,,96.0,25
2020-06-20 00:00:00,,97.0,25
2020-06-20 01:00:00,,91.0,25
2020-06-20 02:00:00,,86.0,25
2020-06-20 03:00:00,,72.0,25
2020-06-20 04:00:00,,52.0,25
2020-06-20 05:00:00,,32.0,25
2020-06-20 06:00:00,,18.0,25
2020-06-20 07:00:00,,11.0,25
2020-06-20 08:00:00,,7.0,25
2020-06-20 09:00:00,,8.0,25
2020-06-20 10:00:00,,10.0,25
2020-06-20 11:00:00,,16.0,25
2020-06-20 12:00:00,,25.0,25
2020-06-20 13:00:00,,37.0,25
2020-06-20 14:00:00,,43.0,25
2020-06-20 15:00:00,,47.0,25
2020-06-20 16:00:00,,51.0,25
2020-06-20 17:00:00,,54.0,25
2020-06-20 18:00:00,,54.0,25
2020-06-20 19:00:00,,55.0,25
2020-06-20 20:00:00,,59.0,25
2020-06-20 21:00:00,,66.0,25
2020-06-20 22:00:00,,80.0,25
2020-06-20 23:00:00,,87.0,25
2020-06-21 00:00:00,,85.0,25
2020-06-21 01:00:00,,80.0,25
2020-06-21 02:00:00,,74.0,25
2020-06-21 03:00:00,,62.0,25
2020-06-21 04:00:00,,49.0,25
2020-06-21 05:00:00,,30.0,25
2020-06-21 06:00:00,,19.0,25
2020-06-21 07:00:00,,11.0,25
2020-06-21 08:00:00,,8.0,25
2020-06-21 09:00:00,,7.0,25
2020-06-21 10:00:00,,8.0,25
2020-06-21 11:00:00,,10.0,25
2020-06-21 12:00:00,,17.0,25
2020-06-21 13:00:00,,26.0,25
2020-06-21 14:00:00,,33.0,25
2020-06-21 15:00:00,,38.0,25
2020-06-21 16:00:00,,42.0,25
2020-06-21 17:00:00,,46.0,25
2020-06-21 18:00:00,,48.0,25
2020-06-21 19:00:00,,50.0,25
2020-06-21 20:00:00,,56.0,25
2020-06-21 21:00:00,,65.0,25
2020-06-21 22:00:00,,81.0,25
2020-06-21 23:00:00,,90.0,25
2020-06-22 00:00:00,,89.0,26
2020-06-22 01:00:00,,81.0,26
2020-06-22 02:00:00,,75.0,26
2020-06-22 03:00:00,,63.0,26
2020-06-22 04:00:00,,44.0,26
2020-06-22 05:00:00,,27.0,26
2020-06-22 06:00:00,,15.0,26
2020-06-22 07:00:00,,9.0,26
2020-06-22 08:00:00,,6.0,26
2020-06-22 09:00:00,964.15,6.0,26
2020-06-22 10:00:00,961.495,8.0,26
2020-06-22 11:00:00,965.44,16.0,26
2020-06-22 12:00:00,980.635,27.0,26
2020-06-22 13:00:00,986.99,37.0,26
2020-06-22 14:00:00,986.145,47.0,26
2020-06-22 15:00:00,984.37,55.0,26
2020-06-22 16:00:00,,57.0,26
2020-06-22 17:00:00,,60.0,26
2020-06-22 18:00:00,,62.0,26
2020-06-22 19:00:00,,64.0,26
2020-06-22 20:00:00,,69.0,26
2020-06-22 21:00:00,,82.0,26
2020-06-22 22:00:00,,97.0,26
2020-06-22 23:00:00,,100.0,26
2020-06-23 00:00:00,,94.0,26
2020-06-23 01:00:00,,93.0,26
2020-06-23 02:00:00,,83.0,26
2020-06-23 03:00:00,,68.0,26
2020-06-23 04:00:00,,48.0,26
2020-06-23 05:00:00,,28.0,26
2020-06-23 06:00:00,,15.0,26
2020-06-23 07:00:00,,10.0,26
2020-06-23 08:00:00,,7.0,26
2020-06-23 09:00:00,985.0,7.0,26
2020-06-23 10:00:00,992.89,10.0,26
2020-06-23 11:00:00,993.98,19.0,26
2020-06-23 12:00:00,992.08,30.0,26
2020-06-23 13:00:00,991.42,42.0,26
2020-06-23 14:00:00,991.99,50.0,26
2020-06-23 15:00:00,977.68,55.0,26
2020-06-23 16:00:00,,57.0,26
2020-06-23 17:00:00,,60.0,26
2020-06-23 18:00:00,,62.0,26
2020-06-23 19:00:00,,66.0,26
2020-06-23 20:00:00,,68.0,26
2020-06-23 21:00:00,,80.0,26
2020-06-23 22:00:00,,93.0,26
2020-06-23 23:00:00,,98.0,26
2020-06-24 00:00:00,,98.0,26
2020-06-24 01:00:00,,91.0,26
2020-06-24 02:00:00,,82.0,26
2020-06-24 03:00:00,,67.0,26
2020-06-24 04:00:00,,48.0,26
2020-06-24 05:00:00,,26.0,26
2020-06-24 06:00:00,,15.0,26
2020-06-24 07:00:00,,9.0,26
2020-06-24 08:00:00,,7.0,26
2020-06-24 09:00:00,974.98,7.0,26
2020-06-24 10:00:00,978.01,10.0,26
2020-06-24 11:00:00,952.25,18.0,26
2020-06-24 12:00:00,957.37,29.0,26
2020-06-24 13:00:00,959.82,39.0,26
2020-06-24 14:00:00,948.62,49.0,26
2020-06-24 15:00:00,953.66,53.0,26
2020-06-24 16:00:00,,55.0,26
2020-06-24 17:00:00,,58.0,26
2020-06-24 18:00:00,,60.0,26
2020-06-24 19:00:00,,61.0,26
2020-06-24 20:00:00,,64.0,26
2020-06-24 21:00:00,,75.0,26
2020-06-24 22:00:00,,90.0,26
2020-06-24 23:00:00,,96.0,26
2020-06-25 00:00:00,,93.0,26
2020-06-25 01:00:00,,90.0,26
2020-06-25 02:00:00,,84.0,26
2020-06-25 03:00:00,,68.0,26
2020-06-25 04:00:00,,48.0,26
2020-06-25 05:00:00,,28.0,26
2020-06-25 06:00:00,,15.0,26
2020-06-25 07:00:00,,9.0,26
2020-06-25 08:00:00,,6.0,26
2020-06-25 09:00:00,954.89,7.0,26
2020-06-25 10:00:00,962.435,10.0,26
2020-06-25 11:00:00,968.0,17.0,26
2020-06-25 12:00:00,,29.0,26
2020-06-25 13:00:00,964.98,39.0,26
2020-06-25 14:00:00,958.8,45.0,26
2020-06-25 15:00:00,971.65,53.0,26
2020-06-25 16:00:00,,53.0,26
2020-06-25 17:00:00,,58.0,26
2020-06-25 18:00:00,,60.0,26
2020-06-25 19:00:00,,61.0,26
2020-06-25 20:00:00,,66.0,26
2020-06-25 21:00:00,,75.0,26
2020-06-25 22:00:00,,89.0,26
2020-06-25 23:00:00,,96.0,26
2020-06-26 00:00:00,,96.0,26
2020-06-26 01:00:00,,90.0,26
2020-06-26 02:00:00,,81.0,26
2020-06-26 03:00:00,,67.0,26
2020-06-26 04:00:00,,46.0,26
2020-06-26 05:00:00,,27.0,26
2020-06-26 06:00:00,,15.0,26
2020-06-26 07:00:00,,10.0,26
2020-06-26 08:00:00,,6.0,26
2020-06-26 09:00:00,974.84,7.0,26
2020-06-26 10:00:00,961.69,11.0,26
2020-06-26 11:00:00,978.65,18.0,26
2020-06-26 12:00:00,981.29,29.0,26
2020-06-26 13:00:00,979.3,39.0,26
2020-06-26 14:00:00,974.57,45.0,26
2020-06-26 15:00:00,972.54,50.0,26
2020-06-26 16:00:00,,54.0,26
2020-06-26 17:00:00,,56.0,26
2020-06-26 18:00:00,,59.0,26
2020-06-26 19:00:00,,58.0,26
2020-06-26 20:00:00,,63.0,26
2020-06-26 21:00:00,,70.0,26
2020-06-26 22:00:00,,81.0,26
2020-06-26 23:00:00,,87.0,26
2020-06-27 00:00:00,,87.0,26
2020-06-27 01:00:00,,84.0,26
2020-06-27 02:00:00,,77.0,26
2020-06-27 03:00:00,,66.0,26
2020-06-27 04:00:00,,48.0,26
2020-06-27 05:00:00,,29.0,26
2020-06-27 06:00:00,,18.0,26
2020-06-27 07:00:00,,10.0,26
2020-06-27 08:00:00,,7.0,26
2020-06-27 09:00:00,,7.0,26
2020-06-27 10:00:00,,9.0,26
2020-06-27 11:00:00,,15.0,26
2020-06-27 12:00:00,,25.0,26
2020-06-27 13:00:00,,35.0,26
2020-06-27 14:00:00,,39.0,26
2020-06-27 15:00:00,,45.0,26
2020-06-27 16:00:00,,48.0,26
2020-06-27 17:00:00,,51.0,26
2020-06-27 18:00:00,,54.0,26
2020-06-27 19:00:00,,56.0,26
2020-06-27 20:00:00,,57.0,26
2020-06-27 21:00:00,,65.0,26
2020-06-27 22:00:00,,79.0,26
2020-06-27 23:00:00,,86.0,26
2020-06-28 00:00:00,,83.0,26
2020-06-28 01:00:00,,80.0,26
2020-06-28 02:00:00,,76.0,26
2020-06-28 03:00:00,,68.0,26
2020-06-28 04:00:00,,50.0,26
2020-06-28 05:00:00,,32.0,26
2020-06-28 06:00:00,,19.0,26
2020-06-28 07:00:00,,10.0,26
2020-06-28 08:00:00,,7.0,26
2020-06-28 09:00:00,,6.0,26
2020-06-28 10:00:00,,7.0,26
2020-06-28 11:00:00,,12.0,26
2020-06-28 12:00:00,,21.0,26
2020-06-28 13:00:00,,29.0,26
2020-06-28 14:00:00,,37.0,26
2020-06-28 15:00:00,,42.0,26
2020-06-28 16:00:00,,47.0,26
2020-06-28 17:00:00,,50.0,26
2020-06-28 18:00:00,,53.0,26
2020-06-28 19:00:00,,56.0,26
2020-06-28 20:00:00,,61.0,26
2020-06-28 21:00:00,,72.0,26
2020-06-28 22:00:00,,90.0,26
2020-06-28 23:00:00,,100.0,26
2020-06-29 00:00:00,,92.0,27
2020-06-29 01:00:00,,87.0,27
2020-06-29 02:00:00,,79.0,27
2020-06-29 03:00:00,,66.0,27
2020-06-29 04:00:00,,46.0,27
2020-06-29 05:00:00,,27.0,27
2020-06-29 06:00:00,,15.0,27
2020-06-29 07:00:00,,9.0,27
2020-06-29 08:00:00,,7.0,27
2020-06-29 09:00:00,958.82,6.0,27
2020-06-29 10:00:00,973.5,9.0,27
2020-06-29 11:00:00,981.94,15.0,27
